filepath,label,contrast,dissimilarity,homogeneity,energy,correlation,ASM,red_mean,red_std,red_var,green_mean,green_std,green_var,blue_mean,blue_std,blue_var,gray_mean,gray_std,gray_var
C:\dataset\data_train\Berawan\Terang (277).png,Berawan,51.45686800894855,5.039955257270694,0.22113967516966715,0.021230743297402873,0.9781961831352158,0.00045074446096021704,148.63844444444445,39.23711493842734,1539.551188691358,155.35524444444445,33.63416089576889,1131.2567791624692,166.2736,25.5211996569301,651.331631928889,154.59355555555555,34.32377476363419,1178.1215140246914
C:\dataset\data_train\Berawan\Terang (278).png,Berawan,40.2200447427293,4.031140939597315,0.3514010774184395,0.05671038127462925,0.9836441606670089,0.003216067344313819,65.59688888888888,38.180027229035296,1457.7144792098768,79.27577777777778,34.76653678396249,1208.7120799506172,102.47933333333333,28.820791407130606,830.6380173333333,77.79564444444445,35.09913349557574,1231.949172140247
C:\dataset\data_train\Berawan\Terang (279).png,Berawan,74.97762863534678,6.271677852348994,0.17131638904317353,0.01752182064055059,0.981096210560254,0.0003070141985596246,114.41977777777778,48.838425763549424,2385.1918310617284,122.42102222222222,44.08047118950063,1943.087940288395,135.92213333333333,35.55520376203742,1264.1725145599999,121.56404444444445,44.51760037056782,1981.8167427535798
C:\dataset\data_train\Berawan\Terang (28).png,Berawan,135.59704697986578,8.590335570469799,0.13241815860774583,0.01613491929070593,0.9468303965594668,0.0002603356205175943,91.54768888888889,42.99747890791439,1848.783192436543,112.9259111111111,34.00905075209782,1156.6155330587653,149.57275555555555,27.85774171205919,776.0537732958026,110.69911111111111,35.71448693440317,1275.5245769876544
C:\dataset\data_train\Berawan\Terang (280).png,Berawan,75.0246979865772,6.278031319910514,0.17075471089963828,0.017484334284090332,0.9810396102983883,0.0003057019453578166,114.6228888888889,48.780976807778124,2379.5836983209874,122.58484444444444,44.033328302778195,1938.934001420247,136.05644444444445,35.51785173405719,1261.5177918024692,121.73635555555556,44.468545717996896,1977.4515582735803
C:\dataset\data_train\Berawan\Terang (281).png,Berawan,55.34304250559284,5.386085011185682,0.20171905527141218,0.018857667116763878,0.9824050757666869,0.0003556116090866777,121.20693333333334,43.34883339114599,1879.1213563733334,126.8568,39.35772611408224,1549.030604871111,139.79515555555557,31.829947374519662,1013.1455498646911,126.65102222222222,39.66526150255628,1573.332970066173
C:\dataset\data_train\Berawan\Terang (282).png,Berawan,73.21091722595078,6.152930648769575,0.1796697311970883,0.0186367835171032,0.9684268367459083,0.0003473296998633695,129.92208888888888,38.0772632197117,1449.8779743032098,134.92715555555554,33.534813491491725,1124.5837159091357,143.77573333333333,26.708821971941944,713.3611711288888,134.44293333333334,34.0560960288887,1159.817676728889
C:\dataset\data_train\Berawan\Terang (283).png,Berawan,214.336644295302,10.510514541387025,0.1063660867348585,0.01633881708941644,0.8957714534806559,0.00026695694388140673,179.04244444444444,36.76488811990505,1351.6569984691357,190.79026666666667,31.6009277419368,998.618634151111,215.35902222222222,24.759533130124414,613.0344808217284,190.0875111111111,32.10998646362719,1031.051230694321
C:\dataset\data_train\Berawan\Terang (284).png,Berawan,56.82129753914988,5.417091722595078,0.1959512307736483,0.020916902939280606,0.9666842680941383,0.0004375168285712856,132.74911111111112,32.546985340664534,1059.3062547654322,137.7564888888889,28.807530498983706,829.8738134498765,145.4172,23.056555340293137,531.60474416,137.1376888888889,29.21083622358298,853.2729528809875
C:\dataset\data_train\Berawan\Terang (285).png,Berawan,56.75328859060404,5.4129753914988825,0.19621053395548668,0.02093204322717086,0.9667608044472361,0.0004381504336641494,132.8951111111111,32.566765924258306,1060.594242765432,137.86617777777778,28.828032700665116,831.0554693906173,145.4968888888889,23.078475572823958,532.6160347654321,137.2552,29.23137784535272,854.4734507377779
C:\dataset\data_train\Berawan\Terang (286).png,Berawan,46.577941834451906,4.8911409395973156,0.21690028320375135,0.022660039075191356,0.9699978494752094,0.0005134773708891992,142.71004444444443,30.27255914003495,916.4278368869136,144.38306666666668,27.744356261649564,769.7493043733333,149.6694222222222,22.549200687966145,508.4664516661728,144.4897777777778,27.863249111719337,776.3606510617284
C:\dataset\data_train\Berawan\Terang (287).png,Berawan,66.84281879194631,5.938478747203578,0.179500081316368,0.01908144955552037,0.9697928692337758,0.00036410171713986857,94.18404444444444,36.28370976497767,1316.507594309136,101.96111111111111,32.97986387157555,1087.6714209876543,116.956,27.59256457010757,761.3496195555555,101.35888888888888,33.298741365751496,1108.8061765432099
C:\dataset\data_train\Berawan\Terang (288).png,Berawan,53.24939597315436,5.307829977628635,0.1987335688415142,0.020110425900874612,0.9782682829063519,0.00040442922991456844,104.07195555555556,37.73134889007669,1423.6546890646914,111.53488888888889,34.82532897649335,1212.8035383209876,124.57702222222223,28.961529671455846,838.7702009106173,110.80795555555555,34.99218019053562,1224.4526744869136
C:\dataset\data_train\Berawan\Terang (289).png,Berawan,52.9827293064877,5.294138702460851,0.19905868199866955,0.020151844145523123,0.9783399808445226,0.00040609682246545457,103.98657777777778,37.70032593227155,1421.3145753995063,111.45062222222222,34.797484035033264,1210.864895168395,124.5192,28.942013064900806,837.6401202488889,110.7264888888889,34.96448281240215,1222.5150583387654
C:\dataset\data_train\Berawan\Terang (29).png,Berawan,67.35695749440718,6.269709172259509,0.15865676093709066,0.018561142550829586,0.9659602300091559,0.0003445160127922166,129.76222222222222,36.07127258876292,1301.1367061728395,169.07257777777778,31.511522041232183,992.9760213550617,221.86546666666666,20.025816412931693,401.0333230044444,163.34013333333334,31.497714879795467,992.1060426488888
C:\dataset\data_train\Berawan\Terang (290).png,Berawan,31.226353467561516,3.832706935123042,0.28663765593058343,0.028599320178362704,0.9823545836579534,0.0008179211146645042,98.96515555555555,32.1309630397953,1032.3987858646915,105.34395555555555,29.61888821377749,877.278539020247,119.81488888888889,24.66011445609396,608.1212449876543,105.12573333333333,29.751436417535654,885.1479689066668
C:\dataset\data_train\Berawan\Terang (291).png,Berawan,18.474317673378074,3.1290827740492166,0.29535954724530306,0.02918181380989982,0.9877887340685501,0.00085157825723566,105.03248888888889,33.63561687036343,1131.3547222498767,124.45022222222222,26.403941834412937,697.1681443950616,148.36862222222223,18.03296813837107,325.1879398795062,121.36244444444445,27.556044923073937,759.335611802469
C:\dataset\data_train\Berawan\Terang (292).png,Berawan,18.567561521252795,3.1381208053691276,0.2945486714173556,0.02910670156635151,0.9878130496502727,0.0008472000760726495,105.46124444444445,33.76240328804648,1139.8998757846914,124.78453333333333,26.49287821920785,701.8725963377777,148.60106666666667,18.084735336618987,327.05765219555553,121.7136,27.652202193516363,764.6442861511111
C:\dataset\data_train\Berawan\Terang (293).png,Berawan,26.705055928411635,3.749351230425056,0.2570789074925243,0.026253842525547095,0.9834117056679396,0.0006892642473562251,133.5552,34.96552488863535,1222.587930737778,146.25013333333334,27.1104114888235,734.9744110933334,164.20404444444443,18.050034449897016,325.8037436424691,144.5048,28.357655820371804,804.1566436266668
C:\dataset\data_train\Berawan\Terang (294).png,Berawan,263.05986577181216,11.516868008948547,0.10593630656631053,0.0131016765912869,0.9452140138751289,0.0001716539295026751,135.70204444444445,59.20539934309878,3505.279311375802,157.11444444444444,47.5221016676828,2258.35014691358,199.18186666666668,33.21725241269797,1103.3858578488887,155.50671111111112,48.96289206537367,2397.364799405432
C:\dataset\data_train\Berawan\Terang (295).png,Berawan,59.53042505592842,5.477986577181209,0.19357706329143068,0.019892559080746147,0.9722598572463379,0.00039571390678097595,107.45297777777778,35.93082814426686,1291.0244111328395,112.55257777777778,32.44609122186036,1052.748835577284,122.24604444444445,26.3400260676118,693.7969732424691,112.14351111111111,32.74399392093642,1072.169137894321
C:\dataset\data_train\Berawan\Terang (296).png,Berawan,53.67145413870246,5.273691275167785,0.20226483602079498,0.021712651253574692,0.9653940054131788,0.00047143922445935864,126.87897777777778,29.987617782818212,899.257220288395,129.48448888888888,27.782499356907095,771.8672705165433,134.0775111111111,23.075097515741675,532.4601253609876,129.22768888888888,27.859516267494048,776.1526466587654
C:\dataset\data_train\Berawan\Terang (297).png,Berawan,53.43780760626398,5.267069351230425,0.2020981249132254,0.021734491727776493,0.9654459769211419,0.00047238813066478484,126.96342222222222,29.926550750862532,895.5984398439507,129.53564444444444,27.7481021678605,769.9571739180248,134.10866666666666,23.05268681376063,531.4263693333332,129.28604444444446,27.81866121705241,773.8779119091358
C:\dataset\data_train\Berawan\Terang (298).png,Berawan,9.271140939597315,2.0791946308724834,0.4137216980494528,0.03594018044229278,0.9936973696223692,0.0012916965702245643,141.24995555555554,31.078774643337503,965.8902333313581,155.65222222222224,26.281198720241804,690.7014061728395,179.8338222222222,21.820632093185864,476.13998494617294,154.1076,27.14619064775838,736.9156666844445
C:\dataset\data_train\Berawan\Terang (299).png,Berawan,9.786085011185683,2.267606263982103,0.375669663311797,0.0456641586004665,0.9802687412780845,0.0020852153806885584,59.67066666666667,17.059182786210286,291.0157173333333,93.04582222222223,15.644216193978865,244.7415003239506,141.26524444444445,13.935133888693084,194.18795649580244,88.5372888888889,15.776189815488435,248.88816509432098
C:\dataset\data_train\Berawan\Terang (3).png,Berawan,54.16304250559285,4.9471140939597325,0.26395444218685377,0.037518986246754864,0.9839163371652471,0.0014076743289841804,56.45648888888889,43.057723737442004,1853.9675734498767,83.39955555555555,42.00000211405051,1764.000177580247,142.58546666666666,32.019680508920345,1025.2599398933332,82.10177777777778,41.13239811410567,1691.8741746172839
C:\dataset\data_train\Berawan\Terang (30).png,Berawan,54.931185682326614,4.985413870246085,0.21837751486692694,0.021220627956627113,0.9786822504379591,0.0004503150508735842,105.24146666666667,57.683125632526,3327.3429827377777,166.10222222222222,29.451767642774016,867.4066172839506,214.10066666666665,15.745239830924563,247.91257733333333,153.3696888888889,35.93115078580282,1291.0475967920986
C:\dataset\data_train\Berawan\Terang (300).png,Berawan,79.31812080536912,4.83668903803132,0.3296785564739913,0.036497673028980715,0.9858642881941084,0.0013320801365303864,128.33697777777778,69.96403299298827,4894.96591264395,146.23857777777778,49.922148865114146,2492.2209473106172,185.59315555555557,26.70690443059044,713.2587442646914,145.37124444444444,53.030811167829825,2812.2669331180246
C:\dataset\data_train\Berawan\Terang (301).png,Berawan,76.01217002237136,4.107024608501118,0.5461934443989948,0.10792948892551855,0.9889445118599466,0.01164877457972363,61.35591111111111,81.67669213669282,6671.082038392099,122.45728888888888,52.185430046080114,2723.319109094321,169.47457777777777,33.44031396615561,1118.2545981550618,109.51097777777778,58.6122415308114,3435.394857266173
C:\dataset\data_train\Berawan\Terang (302).png,Berawan,215.8709619686801,8.509351230425057,0.19853161207245035,0.027813463956909517,0.9791910274673564,0.0007735887772823049,90.16897777777778,76.55115284609484,5860.079002066173,106.64195555555555,72.59970725192142,5270.717493064691,143.7343111111111,57.71356925438755,3330.856076080988,105.94151111111111,72.02722356585343,5187.920934605432
C:\dataset\data_train\Berawan\Terang (303).png,Berawan,82.80241610738256,5.24026845637584,0.36720182463186046,0.05039344423391576,0.9872341145221563,0.0025394992217567776,72.62946666666667,79.44251698586147,6311.113505048889,128.07835555555556,51.05941413214633,2607.0637715180246,174.96328888888888,32.55581305090432,1059.8809634054319,116.8376,56.93989914926868,3242.152115128889
C:\dataset\data_train\Berawan\Terang (304).png,Berawan,119.98393736017898,4.220536912751678,0.5201901199921184,0.048863137065547804,0.9852358692597544,0.002387606163886512,105.2128,85.43856977413004,7299.749205048888,144.3788888888889,60.15180757318094,3618.2399543209876,196.2823111111111,30.443002304724022,926.7763893254321,138.5636888888889,63.673102548641964,4054.263988169876
C:\dataset\data_train\Berawan\Terang (305).png,Berawan,120.44590604026848,4.210290827740493,0.520445080081405,0.048801048892069765,0.9852128637672284,0.0023815423729661835,105.13804444444445,85.51759357230549,7313.258810398025,144.18573333333333,60.24554527391309,3629.5257253511113,196.06675555555555,30.518277025164632,931.3652325846914,138.4044,63.75942330855887,4065.26406064
C:\dataset\data_train\Berawan\Terang (306).png,Berawan,73.36089485458615,4.022818791946309,0.5096339314891927,0.0554693012884883,0.9891687880113165,0.0030768433854330896,82.65013333333333,82.9361531807852,6878.405504426667,145.19533333333334,52.36637365078217,2742.2370893333336,202.20822222222222,27.44100539046458,753.0087768395061,133.0188,58.249389142281046,3392.991335448889
C:\dataset\data_train\Berawan\Terang (307).png,Berawan,67.18255033557048,3.7281431767337816,0.526007911637329,0.058255969985291436,0.9890554335947509,0.0033937580389271763,89.78524444444444,82.39795151206546,6789.422413384692,155.08715555555557,48.44994213410399,2347.396892798025,210.06964444444444,22.939043733973218,526.1997274291359,141.8735111111111,55.345716691687564,3063.1483561165433
C:\dataset\data_train\Berawan\Terang (308).png,Berawan,55.75722595078302,3.6530648769574943,0.4956049715065458,0.061805906444434615,0.9886534495961958,0.0038199700714182045,59.78262222222222,68.65019278286078,4712.848969123951,96.34582222222222,45.52766102164407,2072.767918101729,152.82373333333334,24.7013206362197,610.1552411733334,91.82764444444445,49.56394729377642,2456.584871340247
C:\dataset\data_train\Berawan\Terang (309).png,Berawan,72.95847874720357,4.589619686800895,0.39118473166536927,0.04838884286184575,0.9888258284753886,0.0023414801135084,84.93382222222222,77.19073993435248,5958.410331612839,114.39311111111111,52.937896500300646,2802.4208858765433,164.0956888888889,29.1640577742324,850.5422658587654,111.23155555555556,57.12481445457075,3263.2444264691353
C:\dataset\data_train\Berawan\Terang (31).png,Berawan,146.1860850111857,8.938210290827742,0.12220910406000834,0.015789841662925307,0.9324934567728762,0.0002493190997402519,94.26262222222222,38.92729585909775,1515.3343629017286,115.1236,31.450363904200962,989.1253897066667,149.10173333333333,26.55280870885204,705.0516503288889,112.75106666666667,32.89758837794109,1082.2513210844445
C:\dataset\data_train\Berawan\Terang (310).png,Berawan,10.417539149888146,1.453691275167785,0.6613304408268391,0.09212999500086717,0.9899949240708388,0.008487935978859811,100.28848888888889,34.62652703002407,1198.9963741609874,133.19333333333333,20.994463820519712,440.7675111111111,194.13902222222222,9.514305342748978,90.52200615506173,130.28004444444446,22.841201019167638,521.7204639980248
C:\dataset\data_train\Berawan\Terang (311).png,Berawan,100.59395973154362,4.834049217002238,0.438455777205454,0.10428186969205566,0.9869986572801756,0.010874708346470878,73.8852888888889,80.93973366527365,6551.240485805432,107.36768888888889,58.08451585972604,3373.8109826587656,158.35986666666668,36.19061950874379,1309.7609404266666,103.17151111111112,62.24374850845031,3874.28422838321
C:\dataset\data_train\Berawan\Terang (312).png,Berawan,73.01230425055931,4.593691275167787,0.3902489267385874,0.048221423319017666,0.9888181949411796,0.002325305666911901,85.02831111111111,77.23491063439647,5965.23142070321,114.51831111111112,52.927343681198046,2801.3037091476544,164.214,29.117544608019408,847.831404,111.34675555555556,57.125755473012944,3263.3519383624684
C:\dataset\data_train\Berawan\Terang (313).png,Berawan,86.66639821029082,5.369664429530202,0.3289999671594371,0.047963663224417696,0.9834304818016557,0.002300512989905359,82.65524444444445,70.60152177496069,4984.574876940247,113.63266666666667,47.10679544750771,2219.050177333333,167.48257777777778,24.379085909843013,594.3398297995061,110.48351111111111,51.22618465963681,2624.1219947832096
C:\dataset\data_train\Berawan\Terang (314).png,Berawan,15.387337807606263,2.281834451901566,0.5132950611331709,0.06905799302841825,0.9940743462483161,0.004769006401113064,95.25435555555555,46.465878196636844,2159.0778365846913,136.45057777777777,34.56973888146741,1195.0668463328395,192.93875555555556,17.085504714237942,291.9144713402469,130.53675555555554,36.01303628358028,1296.9387823624693
C:\dataset\data_train\Berawan\Terang (315).png,Berawan,129.97140939597315,7.281118568232662,0.2017819889209071,0.028853787909532348,0.9834361618561581,0.000832541076728275,75.32542222222222,64.69098005423388,4184.922900377284,91.37382222222222,63.471575713959076,4028.6409236128397,129.26604444444445,53.053561806476104,2814.6804203535803,90.86666666666666,62.627599169837076,3922.216177777778
C:\dataset\data_train\Berawan\Terang (316).png,Berawan,40.36353467561521,3.149664429530201,0.44212931236708664,0.035670690212328576,0.9909716685081702,0.0012723981402239137,121.6943111111111,67.34057501382135,4534.7530431920995,143.9004888888889,43.562685456769444,1897.707564205432,187.51853333333332,18.058531097640373,326.11054540444445,142.2024,47.32608407886712,2239.75823424
C:\dataset\data_train\Berawan\Terang (317).png,Berawan,41.28026845637583,2.8239821029082774,0.5968679935481219,0.08958892787659736,0.9891050424018556,0.008026175998078165,46.37822222222222,62.58219247211849,3916.5308146172842,96.3232,39.17833056939058,1534.9415862044443,165.86542222222224,20.023362464313628,400.93504437728393,89.29942222222222,43.618973339840636,1902.6148352217283
C:\dataset\data_train\Berawan\Terang (318).png,Berawan,40.46089485458613,2.793959731543624,0.5975431962153817,0.08947528465654063,0.9893839250717614,0.008005826564368974,46.63711111111111,62.77845773909045,3941.1347560987656,96.48617777777778,39.283256654592904,1543.1742533906174,165.94511111111112,20.04601951313496,401.8428983209877,89.48164444444444,43.742086227316875,1913.3701075180245
C:\dataset\data_train\Berawan\Terang (319).png,Berawan,46.05015659955258,3.499463087248322,0.4189591841937258,0.03563996419373317,0.9923090689258193,0.0012702070477305827,121.59751111111112,76.36565576535108,5831.713380472099,144.4118222222222,50.448262630711916,2545.027202457284,188.5364888888889,24.635337800829678,606.8998685609877,142.60364444444446,54.774933156267565,3000.29330227358
C:\dataset\data_train\Berawan\Terang (32).png,Berawan,29.049888143176737,3.8604474272930656,0.26971563218501154,0.02818152691975455,0.9878971014375509,0.0007941984595288504,119.776,47.671166705998615,2272.540135111111,133.92662222222222,32.1657567078814,1034.6359045906172,163.4101777777778,14.61015699860719,213.45668752395065,133.05306666666667,34.659114971325444,1201.2542505955557
C:\dataset\data_train\Berawan\Terang (320).png,Berawan,58.44174496644297,4.4995525727069365,0.3557407047157396,0.035545261423391206,0.9854631981005123,0.0012634656096572228,96.83528888888888,63.64775690579178,4051.0369591387657,128.38515555555554,41.166009841969576,1694.6403663091357,185.05204444444445,17.892553455378586,320.1434691535802,125.39973333333333,44.915233148874755,2017.3781688177778
C:\dataset\data_train\Berawan\Terang (321).png,Berawan,10.476912751677853,1.4608948545861298,0.6603881022962611,0.09203737114994226,0.9899560351972491,0.008470877688192224,100.3812,34.68861833679104,1203.3002421155556,133.24542222222223,21.001266394078755,441.05319015506166,194.15071111111112,9.488617598932176,90.03386393876544,130.3396888888889,22.860588850024765,522.6065225698766
C:\dataset\data_train\Berawan\Terang (322).png,Berawan,82.35270693512304,5.168098434004475,0.28986343091438843,0.023947289332958095,0.9825521975062175,0.0005734726663964085,142.85902222222222,63.07848050677783,3978.8947030439504,156.21408888888888,46.219124340867204,2136.2074548365435,190.6639111111111,25.878777659457842,669.7111331476543,156.1506222222222,48.685298050638515,2370.2582462795062
C:\dataset\data_train\Berawan\Terang (323).png,Berawan,129.80080536912752,7.2859955257270705,0.20120411523404413,0.028638038184478666,0.9834319562429806,0.0008201372310556582,75.67871111111111,64.64058938215291,4178.405795672099,91.71666666666667,63.42390812794669,4022.5921222222223,129.53688888888888,53.02786956234417,2811.954950320988,91.20404444444445,62.58188812604048,3916.492721420247
C:\dataset\data_train\Berawan\Terang (324).png,Berawan,48.71753914988815,3.4631319910514544,0.4566991136935964,0.03647106088475309,0.9886489013234685,0.0013301382820593668,95.33702222222222,67.34050369758123,4534.743438243951,126.71355555555556,41.9630392213357,1760.896660691358,180.43333333333334,18.727464086499033,350.7179111111111,123.44097777777777,46.3814017413057,2151.2344274883953
C:\dataset\data_train\Berawan\Terang (325).png,Berawan,37.47503355704699,2.7077852348993297,0.5907488761909797,0.08260104660911011,0.9901875283800551,0.006822932900920381,50.327511111111114,62.83181486074011,3947.8369586943218,99.21151111111111,39.30360029797792,1544.77299638321,168.31511111111112,20.09770342017794,403.917682765432,92.44271111111111,43.76364150734271,1915.25631798321
C:\dataset\data_train\Berawan\Terang (326).png,Berawan,37.305324384787475,2.7029082774049225,0.5895340790488047,0.08211484896315241,0.9903038414008776,0.006742848420241332,50.7884,63.08863591008729,3980.1759809955556,99.51937777777778,39.448875805015106,1556.2138022795061,168.49026666666666,20.113070231844542,404.5355941511111,92.78093333333334,43.927414482631335,1929.617743128889
C:\dataset\data_train\Berawan\Terang (327).png,Berawan,41.09436241610739,3.2257270693512305,0.42412868526604613,0.03793129364787207,0.9932360378017142,0.0014387830378011003,131.28995555555557,76.78477231267365,5895.901259109135,151.78528888888889,50.88503806757705,2589.2870991387654,192.71955555555556,24.058952037356125,578.8331731358024,150.3059111111111,55.171009059236184,3043.840240614321
C:\dataset\data_train\Berawan\Terang (328).png,Berawan,54.424026845637584,3.7315883668903806,0.4334177805877406,0.03424580266434296,0.9895411748193975,0.0011727750001251193,102.0051111111111,72.22142754126898,5215.934596098766,130.46866666666668,46.65503136378279,2176.6919515555555,179.96253333333334,21.755977381042765,473.32255180444446,127.57857777777778,51.0428970244044,2605.377336643951
C:\dataset\data_train\Berawan\Terang (329).png,Berawan,61.39901565995525,4.071140939597314,0.44202927048895735,0.058455181488657984,0.9910349878802966,0.003417008242871943,91.694,81.59529512307816,6657.792186222222,125.50084444444444,53.48535707564395,2860.6834215091358,178.84115555555556,26.95850168104514,726.7608128869136,121.44488888888888,58.528294643501646,3425.561273876543
C:\dataset\data_train\Berawan\Terang (33).png,Berawan,151.99217002237137,9.15592841163311,0.11919499146531586,0.015516666279212863,0.9316159014158714,0.00024076693242046154,91.27208888888889,39.67341694486357,1573.9800120809875,113.03386666666667,31.816750440678952,1012.3056086044444,147.15404444444445,26.67649159170803,711.6352036424692,110.40702222222222,33.34183124377536,1111.6777106883949
C:\dataset\data_train\Berawan\Terang (330).png,Berawan,61.099821029082776,4.080581655480985,0.4389036190225855,0.057883008497766245,0.9910967538070055,0.003350442672752479,92.6151111111111,81.66234624278525,6668.738793876542,126.09693333333334,53.548939023995196,2867.4888705955555,179.12653333333333,26.98423635268891,728.1490115377777,122.10293333333334,58.58917594626351,3432.691538062222
C:\dataset\data_train\Berawan\Terang (331).png,Berawan,58.12612975391498,4.114049217002237,0.381082100718701,0.049158904086112974,0.989607562908524,0.0024165978509476547,120.63324444444444,71.23837216093757,5074.905668140246,143.2149777777778,50.04722443296881,2504.7246734439505,192.2032888888889,22.223143248646817,493.8680958498766,142.0340888888889,52.843220043959484,2792.405904614321
C:\dataset\data_train\Berawan\Terang (332).png,Berawan,52.23096196868009,3.4150335570469803,0.5602290876163583,0.0875719861278733,0.9830612057231969,0.007668852754380433,44.95368888888889,57.677780718525575,3326.726388614321,95.88915555555556,35.02981558866393,1227.0879801758024,166.69448888888888,18.279289940770823,334.13244073876547,88.71257777777778,39.48696000818999,1559.2200106883954
C:\dataset\data_train\Berawan\Terang (333).png,Berawan,34.29387024608501,3.527964205816555,0.3598528113851538,0.034244881951944396,0.9930701113144133,0.001172711939902607,131.306,60.06658386601766,3607.994497333333,149.83035555555554,48.63239042593164,2365.109398540247,192.99751111111112,29.297837508838786,858.3632826943209,149.21004444444443,49.79137423287315,2479.1809479980247
C:\dataset\data_train\Berawan\Terang (334).png,Berawan,11.727695749440718,1.70917225950783,0.5835311112207738,0.07155176637081434,0.996087602419767,0.005119655270783598,93.46773333333333,56.99376011631058,3248.288692195555,123.7588,35.21918921875781,1240.3912892266667,178.20915555555555,11.438701779398949,130.8438983980247,120.87586666666667,38.70690681725937,1498.2246353599999
C:\dataset\data_train\Berawan\Terang (335).png,Berawan,110.24371364653246,6.57785234899329,0.25761181895497204,0.04022393760840269,0.9823008815883038,0.0016179651567246724,52.333244444444446,55.135721565829634,3039.9477925846913,65.69533333333334,57.0698061870042,3256.9627782222224,102.68804444444444,51.84914330545043,2688.3336615091357,65.85386666666666,55.86220487894993,3120.5859339377776
C:\dataset\data_train\Berawan\Terang (336).png,Berawan,87.2565548098434,5.292438478747204,0.30783708051765235,0.02889337744247515,0.9849348699767358,0.0008348272600333319,113.6947111111111,73.65924908979251,5425.684976472099,138.7375111111111,49.8997660830065,2489.9866551387654,185.8439111111111,24.49295573635836,599.9048807032099,136.61364444444445,53.771648213597786,2891.3901516069136
C:\dataset\data_train\Berawan\Terang (337).png,Berawan,87.04357941834452,5.294586129753917,0.3070379554781583,0.02885279920980355,0.9849510235390401,0.0008324840222412405,113.65515555555555,73.59317943999235,5415.956060086914,138.68475555555557,49.87254910543054,2487.27115427358,185.81244444444445,24.48472586514617,599.501800691358,136.5672,53.73602614989521,2887.560506382222
C:\dataset\data_train\Berawan\Terang (338).png,Berawan,65.79002237136466,4.416420581655482,0.3745594348087384,0.03570248320885328,0.9854956865921997,0.0012746673072784507,117.6528888888889,67.34321678691832,4535.108847209876,139.3912,43.494448512987134,1891.7670514488889,184.54462222222222,20.331101734686513,413.3536977461729,138.04062222222223,47.66409730664459,2271.866172057284
C:\dataset\data_train\Berawan\Terang (339).png,Berawan,70.22295302013423,2.956017897091723,0.6024181461601501,0.07604581337768912,0.9941477829419636,0.005782965732274322,88.49128888888889,98.94065186152358,9789.25259078321,129.16413333333333,74.21760463681557,5508.252838026667,183.12635555555556,40.46264657195465,1637.2257676069137,123.12177777777778,77.45663455663114,5999.530236839506
C:\dataset\data_train\Berawan\Terang (34).png,Berawan,142.55351230425057,8.683892617449665,0.13289433919199406,0.01812873028021549,0.919451032991206,0.00032865086157280197,65.7452888888889,36.66741650786141,1344.4994333609877,91.23466666666667,28.055845071333472,787.1304426666667,130.98146666666668,22.33619809646316,498.9057454044445,88.1344888888889,29.752357917107247,885.2028016276544
C:\dataset\data_train\Berawan\Terang (340).png,Berawan,13.02152125279642,1.7306935123042506,0.6031623325836618,0.07927287935276375,0.9953081328271971,0.006284189400877839,95.05315555555555,53.47991291688894,2860.101085598025,125.64213333333333,34.52298201205169,1191.8362870044446,183.46644444444445,11.379790401419832,129.49962958024693,123.05368888888889,37.28885990559064,1390.4590730587654
C:\dataset\data_train\Berawan\Terang (341).png,Berawan,109.82595078299778,6.5567785234899345,0.2595646463408415,0.04079645149622972,0.9822141112782503,0.0016643504546842243,51.65528888888889,54.896488623032766,3013.624463138766,64.98973333333333,56.84203633399806,3231.0170945955556,102.03466666666667,51.67057230829427,2669.8480426666665,65.16226666666667,55.63584398744712,3095.347136195556
C:\dataset\data_train\Berawan\Terang (342).png,Berawan,23.724384787472037,2.1142729306487698,0.5975212799701201,0.09010799118181169,0.9904952879559453,0.008119450074821453,46.14751111111111,46.25174659074316,2139.224062694321,74.83857777777777,33.35552975277705,1112.591365088395,123.60591111111111,19.192251461719557,368.34251616987655,71.83773333333333,35.442655132794755,1256.1818028622222
C:\dataset\data_train\Berawan\Terang (343).png,Berawan,25.34523489932887,2.1874720357941833,0.5970244283175951,0.0918887402310811,0.9848586342502963,0.0084435405812551,40.91462222222222,38.19376039168288,1458.763332857284,71.01937777777778,27.22552034094228,741.2289578350618,121.81404444444445,15.727897312250336,247.36675386469136,67.83297777777777,29.044813138389284,843.6011702439507
C:\dataset\data_train\Berawan\Terang (344).png,Berawan,100.59395973154362,4.834049217002238,0.438455777205454,0.10428186969205566,0.9869986572801756,0.010874708346470878,73.8852888888889,80.93973366527365,6551.240485805432,107.36768888888889,58.08451585972604,3373.8109826587656,158.35986666666668,36.19061950874379,1309.7609404266666,103.17151111111112,62.24374850845031,3874.28422838321
C:\dataset\data_train\Berawan\Terang (345).png,Berawan,20.195302013422822,2.1060850111856824,0.6089475497945516,0.09752398133394236,0.987846119759123,0.009510926935223136,58.4624,37.835413857860146,1431.5185417955558,85.07502222222222,27.427685414954876,752.2779272217284,137.6416888888889,14.352674231379279,205.9992575920988,83.1008,28.859699995052694,832.8822838044445
C:\dataset\data_train\Berawan\Terang (346).png,Berawan,24.82653243847875,2.5841163310961974,0.5256067176023931,0.07538171326371748,0.9902930935788778,0.0056824026945733195,71.95395555555555,46.54695039441625,2166.618591020247,94.55715555555555,34.1554833716869,1166.5970443535803,141.78653333333332,18.054381702204285,325.9606986488889,93.17546666666667,35.84057121171791,1284.5465447822223
